"id","taxon_group","taxon","common_name","synonym"
59967,89,"Cuscuta epithymum","Dodder","Lesser Dodder"
8560,89,"Cuscuta europaea","Greater Dodder","Great Dodder"
234943,89,"Cuscuta planiflora","",""
133076,89,"Cuscuta suaveolens","Lucerne Dodder",""
215560,89,"Cuspidia","",""
253468,89,"Cuspidia cernua","",""
41334,89,"Cutandia","",""
17205,89,"Cutandia divaricata","",""
203580,89,"Cutandia maritima","",""
206029,89,"Cutandia memphitica","",""
128621,87,"Cyathea","",""
183610,87,"Cyathea dealbata","Silver Tree-fern",""
180403,87,"Cyatheaceae","",""
55233,87,"Cyatheales","",""
133494,89,"Cyclamen","",""
223161,89,"Cyclamen graecum","Greek Cyclamen",""
200759,89,"Cyclamen hederifolium","Cyclamen","Sowbread"
91610,89,"Cyclamen persicum","Florist's Cyclamen",""
58410,89,"Cyclamen repandum","Spring Sowbread",""
243123,89,"Cycloloma","",""
229306,89,"Cycloloma atriplicifolium","Winged Pigweed",""
286195,89,"Cyclospermum","",""
287590,89,"Cyclospermum leptophyllum","Slender Celery",""
135154,89,"Cydonia","",""
180575,89,"Cydonia oblonga","Quince",""
44181,89,"Cymbalaria","",""
197502,89,"Cymbalaria hepaticifolia","Corsican Toadflax",""
178895,89,"Cymbalaria longipes","",""
72448,89,"Cymbalaria muralis","Ivy-leaved Toadflax","Ivy-Leaved Toadflax"
59956,89,"Cymbalaria muralis subsp. muralis","",""
158806,89,"Cymbalaria muralis subsp. visianii","",""
248197,89,"Cymbalaria pallida","Italian Toadflax",""
400553,89,"Cymodocea","",""
116836,89,"Cynara","",""
55406,89,"Cynara cardunculus","Globe Artichoke","Cardoon"
179282,89,"Cynodon","",""
31511,89,"Cynodon aethiopicus","",""
201898,89,"Cynodon dactylon","Bermuda-grass",""
189547,89,"Cynodon incompletus","African Bermuda-grass",""
137221,89,"Cynodon transvaalensis","",""
5809,89,"Cynoglossum","",""
30668,89,"Cynoglossum amabile","Chinese Hound's-tongue",""
152985,89,"Cynoglossum australe","Australian Hound's-tongue",""
204602,89,"Cynoglossum germanicum","Green Hound's-tongue",""
239539,89,"Cynoglossum montanum","",""
211231,89,"Cynoglossum nervosum","Himalayan Hound's-tongue",""
122358,89,"Cynoglossum officinale","Hound's-tongue","Common Houndstongue"
56191,89,"Cynoglottis","",""
143914,89,"Cynoglottis barrelieri","False Alkanet",""
253789,89,"Cynosurus","",""
129500,89,"Cynosurus cristatus","Crested Dog's-tail","Crested Dog's-Tail"
142442,89,"Cynosurus echinatus","Rough Dog's-tail",""
59326,89,"Cynosurus elegans","",""
152454,89,"Cyperaceae","",""
239903,89,"Cyperus","",""
155898,89,"Cyperus albostriatus","",""
254151,89,"Cyperus brevifolius","Globe Kyllinga",""
213105,89,"Cyperus clarus","",""
64824,89,"Cyperus congestus","Dense Flat-sedge",""
249423,89,"Cyperus cyperinus","",""
253250,89,"Cyperus dactylotes","",""
40161,89,"Cyperus difformis","Variable Flat-sedge",""
195861,89,"Cyperus eragrostis","Pale Galingale",""
80754,89,"Cyperus erectus","",""
104061,89,"Cyperus esculentus","Yellow Nutsedge",""
130639,89,"Cyperus flavus","Cayenne Cyperus",""
36339,89,"Cyperus fuscus","Brown Galingale","Black Cyperus"
252230,89,"Cyperus globulosus","Baldwin's Cyperus",""
33342,89,"Cyperus gunnii","Flecked Flat-sedge",""
206720,89,"Cyperus involucratus","",""
180863,89,"Cyperus longus","Galingale","Sweet Galingale"
243762,89,"Cyperus longus subsp. longus","",""
216522,89,"Cyperus longus subsp. tenuiflorus","",""
250669,89,"Cyperus luzulae","",""
47071,89,"Cyperus ovularis","Globose Cyperus",""
223550,89,"Cyperus reflexus","",""
123576,89,"Cyperus rigidifolius","",""
195719,89,"Cyperus rotundus","Purple Nutsedge",""
73319,89,"Cyperus rutilans","",""
22977,89,"Cyperus sesquiflorus","",""
14136,89,"Cyperus sporobolus","",""
186249,89,"Cyperus tenuis","",""
219282,89,"Cyperus ustulatus","Giant Umbrella-sedge",""
165956,89,"Cyperus vaginatus","Stiff-leaved Flat-sedge",""
12802,89,"Cyphomandra","",""
226974,89,"Cyphomandra crassicaulis","Tree Tomato",""
194096,89,"Cypripedium","",""
116993,89,"Cypripedium calceolus","Lady's-slipper",""
93408,89,"Cyrtanthus","",""
72308,89,"Cyrtanthus elatus","Scarborough Lily",""
56435,87,"Cyrtomium","",""
23082,87,"Cyrtomium falcatum","House Holly-fern",""
395959,89,"Cyrtomium fortunei","",""
290172,87,"Cystopteridaceae","",""
186289,87,"Cystopteris","",""
246318,87,"Cystopteris alpina","Alpine Bladder-fern",""
97194,87,"Cystopteris diaphana","Greenish Bladder-fern",""
154299,87,"Cystopteris dickieana","Dickie's Bladder-fern","Frith-raineach Dhicianach"
133899,87,"Cystopteris fragilis","Brittle Bladder-fern",""
28252,87,"Cystopteris montana","Mountain Bladder-fern","Frith-raineach Beinne"
75933,89,"Cytisus","",""
138938,89,"Cytisus battandieri","Pineapple Broom",""
168652,89,"Cytisus multiflorus","White Broom",""
88253,89,"Cytisus multiflorus x purgans (C. x praecox)","",""
213914,89,"Cytisus nigricans","Black Broom",""
240260,89,"Cytisus scoparius","Broom",""
24071,89,"Cytisus scoparius subsp. maritimus","Prostrate Broom",""
168984,89,"Cytisus scoparius subsp. scoparius","",""
174509,89,"Cytisus striatus","Hairy-fruited Broom",""
78357,89,"Daboecia","",""
207824,89,"Daboecia cantabrica","St. Dabeoc's Heath",""
62862,89,"Dactylis","",""
67384,89,"Dactylis glomerata","Cock's-foot","Cock's-Foot"
227701,89,"Dactylis glomerata subsp. glomerata","",""
220047,89,"Dactylis glomerata subsp. hispanica","",""
240713,89,"Dactylis polygama","Slender Cock's-foot",""
207976,89,"Dactyloctenium","",""
103992,89,"Dactyloctenium aegyptium","",""
84120,89,"Dactyloctenium radulans","Button-grass",""
116281,89,"Dactylorhiza","Marsh-Orchid",""
166835,89,"Dactylorhiza ebudensis","Hebridean Marsh-orchid",""
99105,89,"Dactylorhiza fuchsii","Common Spotted-orchid","Common Spotted-Orchid"
5209,89,"Dactylorhiza fuchsii x incarnata = D. x kernerorum","",""
22484,89,"Dactylorhiza fuchsii x maculata = D. x transiens","",""
203204,89,"Dactylorhiza fuchsii x occidentalis","",""
232446,89,"Dactylorhiza fuchsii x praetermissa = D. x grandis","",""
127460,89,"Dactylorhiza fuchsii x purpurella = D. x venusta","",""
225113,89,"Dactylorhiza fuchsii x traunsteinerioides","",""
200322,89,"Dactylorhiza incarnata","Early Marsh-orchid","Early Marsh-Orchid"
139236,89,"Dactylorhiza incarnata subsp. coccinea","",""
46963,89,"Dactylorhiza incarnata subsp. cruenta","",""
34239,89,"Dactylorhiza incarnata subsp. gemmana","",""
84657,89,"Dactylorhiza incarnata subsp. incarnata","",""
245037,89,"Dactylorhiza incarnata subsp. ochroleuca","",""
111321,89,"Dactylorhiza incarnata subsp. pulchella","",""
41393,89,"Dactylorhiza incarnata x occidentalis","",""
119616,89,"Dactylorhiza incarnata x praetermissa = D. x wintoni","",""
186317,89,"Dactylorhiza incarnata x purpurella = D. x latirella","",""
140825,89,"Dactylorhiza incarnata x traunsteinerioides","",""
309623,89,"Dactylorhiza kerryensis","Western Marsh-orchid",""
235119,89,"Dactylorhiza maculata","Heath Spotted-orchid","Heath Spotted-Orchid"
254316,89,"Dactylorhiza maculata subsp. ericetorum","",""
11823,89,"Dactylorhiza maculata x incarnata = D. x carnea","",""
246796,89,"Dactylorhiza maculata x occidentalis = D. x dinglensis","",""
192865,89,"Dactylorhiza maculata x praetermissa = D. x hallii","",""
26434,89,"Dactylorhiza maculata x purpurella = D. x formosa","",""
257815,89,"Dactylorhiza maculata x traunsteinerioides","",""
289118,89,"Dactylorhiza majalis","",""
15196,89,"Dactylorhiza majalis occidentalis agg.","",""
172590,89,"Dactylorhiza praetermissa","Southern Marsh-orchid","Southern Marsh-Orchid"
74339,89,"Dactylorhiza praetermissa x purpurella = D. x insignis","",""
24990,89,"Dactylorhiza praetermissa x traunsteinerioides","",""
88995,89,"Dactylorhiza purpurella","Northern Marsh-orchid",""
70541,89,"Dactylorhiza purpurella subsp. cambrensis","Western Marsh-Orchid",""
257899,89,"Dactylorhiza purpurella subsp. majaliformis","",""
46769,89,"Dactylorhiza purpurella subsp. purpurella","",""
67331,89,"Dactylorhiza purpurella x ebudensis","",""
7594,89,"Dactylorhiza purpurella x majalis","",""
129186,89,"Dactylorhiza purpurella x occidentalis","",""
136762,89,"Dactylorhiza traunsteinerioides","Narrow-leaved Marsh-orchid","Irish Marsh Orchid"
317090,89,"Dactylorhiza traunsteinerioides subsp. francis-drucei","",""
317694,89,"Dactylorhiza traunsteinerioides subsp. traunsteinerioides","Narrow-leaved Marsh-orchid",""
251604,89,"Dactylorhiza x aschersoniana","Marsh Orchid",""
198070,89,"Dactylorhiza x braunii","",""
102422,89,"Dactylorhiza x dufftii","",""
64124,89,"Dactylorhiza x jenensis","",""
41692,89,"Dactylorhiza x silvae-gabretae","",""
97124,89,"Dahlia","",""
194857,89,"Dahlia coccinea","",""
63164,89,"Dahlia pinnata","Dahlia",""
228603,89,"Dahlia x cultorum nom. nud.","Garden Dahlia",""
108601,89,"Damasonium","",""
151751,89,"Damasonium alisma","Starfruit",""
233300,89,"Danthonia","",""
127694,89,"Danthonia decumbens","Heath-grass","Heath-Grass"
54088,89,"Danthonia montevidensis","",""
182265,89,"Daphne","",""
131948,89,"Daphne laureola","Spurge-laurel","Spurge-Laurel"
227948,89,"Daphne mezereum","Mezereon",""
55240,89,"Daphne mezereum x laureola = D. x houtteana","Mezereon",""
209912,89,"Darmera","",""
96465,89,"Darmera peltata","Indian-rhubarb",""
78775,89,"Dasypyrum","",""
193496,89,"Dasypyrum villosum","",""
229772,89,"Datura","",""
14789,89,"Datura ferox","Angels'-trumpets","Angel's-trumpets"
47112,89,"Datura innoxia","Recurved Thorn-apple",""
80745,89,"Datura metel","",""
133415,89,"Datura stramonium","Thorn-apple",""
68100,89,"Datura stramonium var. chalybaea","",""
153363,89,"Datura stramonium var. inermis","",""
146855,89,"Datura stramonium var. stramonium","",""
255308,89,"Datura stramonium var. tatula","",""
208004,89,"Daucus","",""
170202,89,"Daucus carota","Wild Carrot","Carrot"
102318,89,"Daucus carota subsp. carota","Wild Carrot",""
75434,89,"Daucus carota subsp. gummifer","Sea Carrot",""
192228,89,"Daucus carota subsp. maritimus","Mediterranean Carrot",""
174653,89,"Daucus carota subsp. sativus","Carrot",""
8972,89,"Daucus crinitus","",""
86232,89,"Daucus durieua","",""
60768,89,"Daucus glochidiatus","Australian Carrot",""
56858,89,"Daucus guttatus","",""
45190,89,"Daucus littoralis","",""
74829,89,"Daucus montanus","",""
43135,89,"Daucus muricatus","",""
164063,89,"Daucus pusillus","Rattle-snake-weed",""
178920,87,"Davallia","",""
50141,87,"Davallia bullata","Squirrel's-foot Fern",""
116409,87,"Davallia canariensis","Hare's-foot Fern",""
45151,87,"Davalliaceae","",""
194507,89,"Davidia","Davidia or Handkerchief Tree or Dove Tree",""
224885,89,"Davidia involucrata","Dove-tree",""
226001,89,"Davidia involucrata var. vilmoriniana","",""
168776,89,"Delairea","",""
252016,89,"Delairea odorata","German-ivy",""
5767,89,"Delosperma","",""
78812,89,"Delosperma burtoniae","",""
71742,89,"Delphinium","Delphinium",""
256471,89,"Delphinium elatum","Alpine Delphinium",""
22952,89,"Delphinium exaltatum","",""
236196,89,"Delphinium fissum","",""
189652,89,"Delphinium nudicaule","",""
15774,89,"Delphinium peregrinum","Violet Larkspur",""
6640,89,"Delphinium verdunense","",""
194315,89,"Delphinium x cultorum","Garden Delphinium",""
202737,89,"Dendranthema","",""
199054,89,"Dendranthema coreanum nom. nud.","Korean Chrysanthemum",""
53758,89,"Dendranthema x grandiflorum","Florists' Chrysanthemum",""
399657,89,"Dendriopoterium","",""
217039,87,"Dennstaedtiaceae","",""
107657,89,"Deschampsia","",""
143472,89,"Deschampsia cespitosa","Tufted Hair-grass","Tufted Hair-Grass"
27213,89,"Deschampsia cespitosa alpina x cespitosa","",""
92692,89,"Deschampsia cespitosa subsp. alpina","Alpine Hair-grass",""
8320,89,"Deschampsia cespitosa subsp. alpina sens.lat.","",""
145294,89,"Deschampsia cespitosa subsp. cespitosa","Tufted Hair-grass",""
112289,89,"Deschampsia cespitosa subsp. parviflora","Small-flowered Hair-grass",""
104815,89,"Deschampsia danthonioides","",""
72730,89,"Deschampsia flexuosa","Wavy Hair-grass","Wavy Hair-Grass"
100414,89,"Deschampsia setacea","Bog Hair-grass",""
145942,89,"Descurainia","",""
173335,89,"Descurainia pinnata","Tansy-mustard",""
232738,89,"Descurainia pulcherrima","",""
180491,89,"Descurainia richardsonii","Western Tansy-mustard",""
19302,89,"Descurainia sophia","Flixweed",""
291528,89,"Desfontainia","",""
287014,89,"Desfontainia spinosa","",""
17932,89,"Desmazeria","",""
168214,89,"Desmazeria philistaea","",""
109461,89,"Desmazeria sicula","",""
65796,89,"Desmodium","",""
62868,89,"Desmodium varians","Slender Tick-trefoil",""
238272,89,"Deutzia","",""
366297,89,"Deutzia longifolia","",""
11899,89,"Deutzia purpurascens x sieboldiana = D. x elegantissima","",""
157262,89,"Deutzia scabra","Deutzia",""
81201,89,"Dianthus","Pink",""
244801,89,"Dianthus arenarius","Stone Pink",""
72068,89,"Dianthus armeria","Deptford Pink",""
239137,89,"Dianthus barbatus","Sweet-William",""
42750,89,"Dianthus carthusianorum","Carthusian Pink",""
243833,89,"Dianthus caryophyllus","Clove Pink","Wild Carnation"
155034,89,"Dianthus caryophyllus x plumarius","",""
96063,89,"Dianthus chinensis","Rainbow Pink",""
212472,89,"Dianthus cintranus","",""
161494,89,"Dianthus deltoides","Maiden Pink",""
52847,89,"Dianthus gallicus","Jersey Pink",""
204760,89,"Dianthus gratianopolitanus","Cheddar Pink",""
233277,89,"Dianthus gratianopolitanus x caryophyllus","",""
53671,89,"Dianthus gratianopolitanus x caryophyllus x plumarius","",""
251343,89,"Dianthus gratianopolitanus x plumarius","",""
164210,89,"Dianthus guttatus","",""
14906,89,"Dianthus plumarius","Pink","Wild Pink"
166690,89,"Dianthus superbus","Large Pink",""
87474,89,"Dianthus sylvestris","Wood Pink",""
168767,89,"Diapensia","",""
14495,89,"Diapensia lapponica","Diapainsia",""
48105,89,"Diapensiaceae","",""
366990,89,"Diascia","",""
366318,89,"Diascia barberae","",""
156472,89,"Dicentra","",""
240178,89,"Dicentra canadensis","Squirrel-corn",""
126819,89,"Dicentra eximia","Turkey-corn",""
5340,89,"Dicentra eximia x formosa","",""
102256,89,"Dicentra formosa","Bleeding-heart",""
232328,89,"Dichanthium","",""
54684,89,"Dichanthium sericeum","",""
214149,89,"Dichanthium sericeum subsp. humile","",""
132370,89,"Dichanthium sericeum subsp. sericeum","",""
89333,89,"Dichelachne","",""
225793,89,"Dichelachne crinita","",""
62908,89,"Dichondra","",""
43162,89,"Dichondra micrantha","Kidneyweed",""
178847,89,"Dichrocephala","",""
101779,89,"Dichrocephala chrysanthemifolia","",""
128758,89,"Dichrocephala integrifolia","",""
55858,87,"Dicksonia","",""
42143,87,"Dicksonia antarctica","Australian Tree-fern",""
170808,87,"Dicksoniaceae","",""
98623,89,"Didesmus","",""
27638,89,"Didesmus aegyptius","",""
230633,89,"Dieffenbachia","",""
200755,89,"Dieffenbachia seguine","Dumb-cane",""
191248,89,"Diervilla","",""
250582,89,"Diervilla lonicera","",""
246037,89,"Digera","",""
30571,89,"Digera muricata","",""
258777,89,"Digitalis","",""
22539,89,"Digitalis ferruginea","Rusty Foxglove",""
103850,89,"Digitalis grandiflora","Yellow Foxglove",""
10108,89,"Digitalis lanata","Grecian Foxglove",""
48889,89,"Digitalis lutea","Straw Foxglove",""
91633,89,"Digitalis purpurea","Foxglove",""
161913,89,"Digitalis x fucata","",""
143278,89,"Digitaria","",""
52242,89,"Digitaria aequiglumis","",""
130730,89,"Digitaria ammophila","",""
69958,89,"Digitaria breviglumis","",""
160974,89,"Digitaria brownii","",""
124604,89,"Digitaria ciliaris","Tropical Finger-grass",""
183580,89,"Digitaria cognata","Fall Witch-grass",""
85741,89,"Digitaria ctenantha","",""
31328,89,"Digitaria didactyla","Blue Couch",""
127418,89,"Digitaria diffusa","",""
120466,89,"Digitaria divaricatissima","",""
219240,89,"Digitaria eriantha","Pangola-grass",""
116543,89,"Digitaria hubbardii","",""
9610,89,"Digitaria ischaemum","Smooth Finger-grass",""
220614,89,"Digitaria milanjiana","",""
103142,89,"Digitaria parviflora","",""
56872,89,"Digitaria ramularis","",""
212947,89,"Digitaria sanguinalis","Hairy Finger-grass",""
92583,89,"Digitaria ternata","",""
184289,89,"Digitaria velutina","",""
16150,89,"Digitaria violascens","",""
20965,89,"Dimorphotheca","",""
98015,89,"Dimorphotheca pluvialis","Cape Rain-daisy",""
75348,89,"Dimorphotheca sinuata","Namaqualand Daisy",""
286904,89,"Dioscorea","",""
291302,89,"Dioscorea communis","Black Bryony",""
47666,89,"Dioscoreaceae","",""
287388,89,"Dioscoreales","",""
33811,78,"Diphasiastrum","",""
201389,78,"Diphasiastrum alpinum","Alpine Clubmoss",""
142666,78,"Diphasiastrum complanatum","Issler's Clubmoss","Hybrid Alpine Clubmoss"
119534,78,"Diphasiastrum complanatum subsp. issleri","Yellow cypress clubmoss",""
397641,78,"Diphasium","",""
166296,89,"Diplotaxis","",""
96062,89,"Diplotaxis catholica","",""
230923,89,"Diplotaxis crassifolia","",""
240401,89,"Diplotaxis erucoides","White Rocket","White Wall-rocket"
137311,89,"Diplotaxis harra","",""
223147,89,"Diplotaxis muralis","Annual Wall-rocket","Sand Rocket"
187318,89,"Diplotaxis tenuifolia","Perennial Wall-rocket","Perennial Wall-Rocket"
31782,89,"Diplotaxis tenuisiliqua","",""
122531,89,"Diplotaxis viminea","Vineyard Wall-rocket","Wall-Rocket"
83230,89,"Diplotaxis virgata","",""
199590,89,"Dipsacales","",""
216311,89,"Dipsacus","",""
291205,89,"Dipsacus fullonum","",""
286422,89,"Dipsacus fullonum sensu lato","",""
106744,89,"Dipsacus fullonum x laciniatus = D. x pseudosilvester","",""
217260,89,"Dipsacus fullonum x sativus","",""
94841,89,"Dipsacus laciniatus","Cut-leaved Teasel",""
156763,89,"Dipsacus pilosus","Small Teasel","Shepherd's Rod"
48128,89,"Dipsacus sativus","Fuller's Teasel",""
38897,89,"Dipsacus strigosus","Yellow-flowered Teasel",""
249744,89,"Disphyma","",""
46157,89,"Disphyma australe sens.str.","",""
254931,89,"Disphyma crassifolium","Purple Dewplant",""
38941,89,"Dissanthelium","",""
137668,89,"Dissanthelium calycinum","",""
235033,89,"Dittrichia","",""
13594,89,"Dittrichia graveolens","Stinking Fleabane",""
100302,89,"Dittrichia viscosa","Woody Fleabane",""
185313,89,"Doronicum","",""
134380,89,"Doronicum austriacum","Austrian Leopard's-bane",""
28090,89,"Doronicum columnae","Eastern Leopard's-bane",""
194262,89,"Doronicum orientale","",""
25170,89,"Doronicum pardalianches","Leopard's-bane","Leopard's-Bane"
179569,89,"Doronicum pardalianches x plantagineum = D. x willdenowii","Willdenow's Leopard's-bane",""
226517,89,"Doronicum pardalianches x plantagineum x columnae = D. x excelsum","Harpur-Crewe's Leopard's-bane",""
72207,89,"Doronicum plantagineum","Plantain-leaved Leopard's-bane",""
208981,89,"Dorycnium","",""
6782,89,"Dorycnium hirsutum","Canary Clover",""
30637,89,"Dorycnium pentaphyllum","Badassi",""
70369,89,"Dorycnium rectum","Greater Badassi",""
97534,89,"Downingia","",""
193159,89,"Downingia elegans","Californian Lobelia","California Lobelia"
91219,89,"Draba","",""
219353,89,"Draba aizoides","Yellow Whitlowgrass",""
179986,89,"Draba incana","Hoary Whitlowgrass",""
21564,89,"Draba muralis","Wall Whitlowgrass",""
151939,89,"Draba norvegica","Rock Whitlowgrass",""
399035,89,"Dracaena","",""
193086,89,"Dracocephalum","",""
108531,89,"Dracocephalum moldavica","Moldavian Dragon-head",""
